__main__ train:106                                :2087.1 Mb     if args.distributed:
+ torch.autograd backward:132                        (2, 1)               <class 'torch.Tensor'>
+ torch.autograd backward:132                        ()                   <class 'torch.Tensor'>
- torch.nn.modules.module __getattr__:769            (2, 3, 1024, 1024)   <class 'torch.Tensor'>
- models.stylegan2 forward:250                       (2, 3, 1024, 1024)   <class 'torch.Tensor'>
- models.stylegan2 forward:250                       (2, 512)             <class 'torch.Tensor'>
- torch.nn.modules.module __getattr__:769            (2, 1)               <class 'torch.Tensor'>
- torch.nn.modules.module __getattr__:769            (2, 512, 32, 32)     <class 'torch.Tensor'>
dataset __getitem__:30                            :7743.1 Mb                     key = f"{self.resolution}-{str(index).zfill(5)}".encode("utf-8")
multiprocessing.connection _recv_bytes:409        :7743.1 Mb         if maxsize is not None and size > maxsize:
importlib._bootstrap _handle_fromlist:1044        :7743.1 Mb     return module
torchvision.transforms.functional normalize:282   :7743.1 Mb     if std.ndim == 1:
torchvision.transforms.functional to_tensor:63    :7743.1 Mb     if not(F_pil._is_pil_image(pic) or _is_numpy(pic)):
torch.nn.modules.module _call_impl:727            :7743.1 Mb             result = self.forward(*input, **kwargs)
torch.overrides <genexpr>:1084                    :7743.1 Mb         type(a) is not torch.Tensor and
multiprocessing.connection _recv:380              :7743.1 Mb             n = len(chunk)
multiprocessing.connection wait:914               :7279.1 Mb             for obj in object_list:
multiprocessing.connection wait:918               :6179.1 Mb                 deadline = time.monotonic() + timeout
torch.overrides <genexpr>:1084                    :6179.1 Mb         type(a) is not torch.Tensor and
torch.nn.modules.module __getattr__:769           :4999.1 Mb                 return _parameters[name]
+ torch.nn.modules.module __getattr__:769            (2, 3, 1024, 1024)   <class 'torch.Tensor'>
+ torch.nn.modules.module __getattr__:769            ()                   <class 'torch.Tensor'>
+ torch.nn.modules.module __getattr__:769            (2, 1)               <class 'torch.Tensor'>
+ torch.nn.modules.module __getattr__:769            (2, 32, 1024, 1024)  <class 'torch.Tensor'>
+ torch.nn.modules.module __getattr__:769            (2, 512)             <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 512)             <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 3, 1024, 1024)   <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        ()                   <class 'torch.Tensor'>
multiprocessing.connection wait:915               :4999.1 Mb                 selector.register(obj, selectors.EVENT_READ)
multiprocessing.connection wait:920               :4999.1 Mb             while True:
torch.overrides <genexpr>:1087                    :4999.1 Mb         for a in relevant_args
selectors register:352                            :6611.1 Mb         key = super().register(fileobj, events, data)
multiprocessing.connection wait:921               :6353.1 Mb                 ready = selector.select(timeout)
torch.overrides <genexpr>:1084                    :6097.1 Mb         type(a) is not torch.Tensor and
torch.autograd grad:204                           :6097.1 Mb         inputs, allow_unused)
+ torch.autograd grad:204                            (2, 1)               <class 'torch.Tensor'>
+ torch.autograd grad:204                            (2, 3, 1024, 1024)   <class 'torch.Tensor'>
- torch.nn.modules.module __getattr__:769            (2, 32, 1024, 1024)  <class 'torch.Tensor'>
selectors register:235                            :6097.1 Mb         if (not events) or (events & ~(EVENT_READ | EVENT_WRITE)):
torch.overrides <genexpr>:1087                    :6609.1 Mb         for a in relevant_args
selectors register:238                            :6609.1 Mb         key = SelectorKey(fileobj, self._fileobj_lookup(fileobj), events, data)
torchvision.transforms.functional normalize:275   :9169.1 Mb     dtype = tensor.dtype
selectors _fileobj_lookup:224                     :9169.1 Mb         try:
selectors select:415                              :9169.1 Mb             fd_event_list = self._selector.poll(timeout)
selectors select:415                              :9169.1 Mb             fd_event_list = self._selector.poll(timeout)
torchvision.transforms.functional normalize:265   :8657.1 Mb     if not isinstance(tensor, torch.Tensor):
torch.utils.data._utils.worker _worker_loop:169   :8657.1 Mb         while watchdog.is_alive():
selectors _fileobj_to_fd:36                       :8657.1 Mb         try:
selectors select:415                              :8657.1 Mb             fd_event_list = self._selector.poll(timeout)
torchvision.transforms.functional normalize:268   :7505.1 Mb     if tensor.ndim < 3:
torch.utils.data._utils.worker is_alive:55        :7505.1 Mb             if not self.manager_dead:
selectors _fileobj_to_fd:37                       :7505.1 Mb             fd = int(fileobj.fileno())
selectors select:418                              :7505.1 Mb         for fd, event in fd_event_list:
torch.utils.data._utils.worker _worker_loop:171   :6957.1 Mb                 r = index_queue.get(timeout=MP_STATUS_CHECK_INTERVAL)
multiprocessing.connection wait:928               :6957.1 Mb                             return ready
torchvision.transforms.functional normalize:272   :5165.1 Mb     if not inplace:
multiprocessing.connection wait:925               :5169.1 Mb                     if timeout is not None:
multiprocessing.queues get:92                     :7347.1 Mb         if block and timeout is None:
selectors __exit__:203                            :7347.1 Mb         self.close()
selectors register:244                            :5169.1 Mb         self._fd_to_key[key.fd] = key
multiprocessing.queues get:98                     :5169.1 Mb                 deadline = time.monotonic() + timeout
torchvision.transforms.functional normalize:273   :6267.1 Mb         tensor = tensor.clone()
selectors register:245                            :6267.1 Mb         return key
multiprocessing.queues get:97                     :6267.1 Mb             if block:
multiprocessing.connection wait:926               :6267.1 Mb                         timeout = deadline - time.monotonic()
multiprocessing.queues get:99                     :6267.1 Mb             if not self._rlock.acquire(block, timeout):
selectors close:269                               :6267.1 Mb         self._fd_to_key.clear()
multiprocessing.connection wait:921               :6525.1 Mb                 ready = selector.select(timeout)
torch.autograd grad:204                           :7037.1 Mb         inputs, allow_unused)
+ torch.autograd grad:204                            (1,)                 <class 'torch.Tensor'>
torch.overrides has_torch_function:1084           :6525.1 Mb         type(a) is not torch.Tensor and
selectors register:356                            :7037.1 Mb         if events & EVENT_WRITE:
selectors select:405                              :7037.1 Mb         if timeout is None:
torch.overrides has_torch_function:1087           :7293.1 Mb         for a in relevant_args
selectors register:358                            :7295.1 Mb         try:
torch.autograd backward:132                       :7295.1 Mb         allow_unreachable=True)  # allow_unreachable flag
+ torch.autograd backward:132                        (1,)                 <class 'torch.Tensor'>
- torch.autograd grad:204                            (1,)                 <class 'torch.Tensor'>
selectors select:415                              :7295.1 Mb             fd_event_list = self._selector.poll(timeout)
selectors select:407                              :7295.1 Mb         elif timeout <= 0:
selectors select:415                              :7295.1 Mb             fd_event_list = self._selector.poll(timeout)
selectors select:415                              :7295.1 Mb             fd_event_list = self._selector.poll(timeout)
selectors select:415                              :7295.1 Mb             fd_event_list = self._selector.poll(timeout)
selectors select:415                              :7295.1 Mb             fd_event_list = self._selector.poll(timeout)
multiprocessing.connection wait:925               :5145.1 Mb                     if timeout is not None:
multiprocessing.connection wait:926               :7333.1 Mb                         timeout = deadline - time.monotonic()
torch.autograd backward:132                       :5147.1 Mb         allow_unreachable=True)  # allow_unreachable flag
+ torch.autograd backward:132                        (2, 512)             <class 'torch.Tensor'>
+ torch.autograd backward:132                        (2, 3, 1024, 1024)   <class 'torch.Tensor'>
+ torch.autograd backward:132                        (2, 1)               <class 'torch.Tensor'>
+ torch.autograd backward:132                        ()                   <class 'torch.Tensor'>
- torch.nn.modules.module __getattr__:769            (2, 512)             <class 'torch.Tensor'>
- torch.autograd grad:204                            (2, 1)               <class 'torch.Tensor'>
- torch.nn.modules.module __getattr__:769            (2, 1)               <class 'torch.Tensor'>
- torch.autograd grad:204                            (2, 3, 1024, 1024)   <class 'torch.Tensor'>
multiprocessing.connection wait:927               :5147.1 Mb                         if timeout < 0:
selectors select:415                              :5167.1 Mb             fd_event_list = self._selector.poll(timeout)
selectors select:415                              :5167.1 Mb             fd_event_list = self._selector.poll(timeout)
selectors select:415                              :5171.1 Mb             fd_event_list = self._selector.poll(timeout)
selectors register:238                            :5429.1 Mb         key = SelectorKey(fileobj, self._fileobj_lookup(fileobj), events, data)
op.upfirdn2d forward:119                          :5429.1 Mb             input, kernel, up_x, up_y, down_x, down_y, pad_x0, pad_x1, pad_y0, pad_y1
+ op.upfirdn2d forward:119                           (64, 1025, 1025, 1)  <class 'torch.Tensor'>
+ op.upfirdn2d forward:119                           (64, 1024, 1024, 1)  <class 'torch.Tensor'>
+ op.upfirdn2d forward:119                           (4, 4)               <class 'torch.Tensor'>
+ op.upfirdn2d forward:119                           (2, 32, 1024, 1024)  <class 'torch.Tensor'>
+ op.upfirdn2d forward:119                           (2, 3, 1024, 1024)   <class 'torch.Tensor'>
+ op.upfirdn2d forward:119                           (2, 512)             <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 512)             <class 'torch.Tensor'>
selectors select:418                              :5429.1 Mb         for fd, event in fd_event_list:
selectors select:418                              :5429.1 Mb         for fd, event in fd_event_list:
selectors select:418                              :5429.1 Mb         for fd, event in fd_event_list:
selectors select:415                              :5429.1 Mb             fd_event_list = self._selector.poll(timeout)
multiprocessing.connection _check_closed:135      :5813.1 Mb         if self._handle is None:
models.stylegan2 forward:633                      :5813.1 Mb             out = (out + skip) / math.sqrt(2)
+ models.stylegan2 forward:633                       (2, 64, 512, 512)    <class 'torch.Tensor'>
- op.upfirdn2d forward:119                           (4, 4)               <class 'torch.Tensor'>
- op.upfirdn2d forward:119                           (64, 1025, 1025, 1)  <class 'torch.Tensor'>
- op.upfirdn2d forward:119                           (64, 1024, 1024, 1)  <class 'torch.Tensor'>
selectors select:415                              :5813.1 Mb             fd_event_list = self._selector.poll(timeout)
selectors select:428                              :5813.1 Mb         return ready
selectors select:428                              :5813.1 Mb         return ready
selectors select:418                              :5813.1 Mb         for fd, event in fd_event_list:
selectors select:428                              :5813.1 Mb         return ready
selectors select:415                              :5813.1 Mb             fd_event_list = self._selector.poll(timeout)
op.upfirdn2d forward:119                          :6071.1 Mb             input, kernel, up_x, up_y, down_x, down_y, pad_x0, pad_x1, pad_y0, pad_y1
+ op.upfirdn2d forward:119                           (4, 4)               <class 'torch.Tensor'>
+ op.upfirdn2d forward:119                           (128, 511, 511, 1)   <class 'torch.Tensor'>
+ op.upfirdn2d forward:119                           (2, 128, 256, 256)   <class 'torch.Tensor'>
+ op.upfirdn2d forward:119                           (128, 512, 512, 1)   <class 'torch.Tensor'>
- op.upfirdn2d forward:119                           (2, 32, 1024, 1024)  <class 'torch.Tensor'>
selectors register:240                            :6071.1 Mb         if key.fd in self._fd_to_key:
selectors select:418                              :6071.1 Mb         for fd, event in fd_event_list:
multiprocessing.connection wait:922               :6071.1 Mb                 if ready:
multiprocessing.connection wait:922               :6071.1 Mb                 if ready:
selectors select:428                              :6071.1 Mb         return ready
multiprocessing.connection wait:922               :6071.1 Mb                 if ready:
selectors select:415                              :6071.1 Mb             fd_event_list = self._selector.poll(timeout)
selectors select:418                              :6071.1 Mb         for fd, event in fd_event_list:
selectors register:353                            :6347.1 Mb         poller_events = 0
op.upfirdn2d forward:119                          :6347.1 Mb             input, kernel, up_x, up_y, down_x, down_y, pad_x0, pad_x1, pad_y0, pad_y1
+ op.upfirdn2d forward:119                           (512, 127, 127, 1)   <class 'torch.Tensor'>
+ op.upfirdn2d forward:119                           (512, 128, 128, 1)   <class 'torch.Tensor'>
+ op.upfirdn2d forward:119                           (2, 256, 128, 128)   <class 'torch.Tensor'>
+ op.upfirdn2d forward:119                           (2, 512, 64, 64)     <class 'torch.Tensor'>
- models.stylegan2 forward:633                       (2, 64, 512, 512)    <class 'torch.Tensor'>
- op.upfirdn2d forward:119                           (128, 511, 511, 1)   <class 'torch.Tensor'>
- op.upfirdn2d forward:119                           (2, 128, 256, 256)   <class 'torch.Tensor'>
- op.upfirdn2d forward:119                           (128, 512, 512, 1)   <class 'torch.Tensor'>
selectors select:428                              :6347.1 Mb         return ready
multiprocessing.connection wait:925               :6347.1 Mb                     if timeout is not None:
multiprocessing.connection wait:925               :6347.1 Mb                     if timeout is not None:
multiprocessing.connection wait:922               :6347.1 Mb                 if ready:
multiprocessing.connection wait:925               :6347.1 Mb                     if timeout is not None:
selectors select:418                              :6347.1 Mb         for fd, event in fd_event_list:
selectors select:428                              :6347.1 Mb         return ready
torch.utils.data._utils.worker _worker_loop:171   :6863.1 Mb                 r = index_queue.get(timeout=MP_STATUS_CHECK_INTERVAL)
torch.utils.data._utils.worker is_alive:57        :6863.1 Mb             return not self.manager_dead
torch.utils.data._utils.worker _worker_loop:172   :6863.1 Mb             except queue.Empty:
multiprocessing.connection wait:925               :7507.1 Mb                     if timeout is not None:
multiprocessing.connection wait:926               :7507.1 Mb                         timeout = deadline - time.monotonic()
torch.autograd backward:132                       :7507.1 Mb         allow_unreachable=True)  # allow_unreachable flag
- op.upfirdn2d forward:119                           (512, 127, 127, 1)   <class 'torch.Tensor'>
- op.upfirdn2d forward:119                           (512, 128, 128, 1)   <class 'torch.Tensor'>
- op.upfirdn2d forward:119                           (4, 4)               <class 'torch.Tensor'>
- op.upfirdn2d forward:119                           (2, 256, 128, 128)   <class 'torch.Tensor'>
- op.upfirdn2d forward:119                           (2, 512, 64, 64)     <class 'torch.Tensor'>
selectors select:428                              :7507.1 Mb         return ready
multiprocessing.connection wait:922               :7507.1 Mb                 if ready:
multiprocessing.queues get:92                     :7507.1 Mb         if block and timeout is None:
torch.utils.data._utils.worker _worker_loop:170   :7507.1 Mb             try:
torch.utils.data._utils.worker _worker_loop:173   :7507.1 Mb                 continue
selectors select:415                              :7507.1 Mb             fd_event_list = self._selector.poll(timeout)
torchvision.transforms.functional normalize:281   :7799.1 Mb         mean = mean.view(-1, 1, 1)
torch.autograd backward:132                       :7799.1 Mb         allow_unreachable=True)  # allow_unreachable flag
+ torch.autograd backward:132                        (2, 512)             <class 'torch.Tensor'>
- op.upfirdn2d forward:119                           (2, 3, 1024, 1024)   <class 'torch.Tensor'>
- torch.nn.modules.module __getattr__:769            ()                   <class 'torch.Tensor'>
- op.upfirdn2d forward:119                           (2, 512)             <class 'torch.Tensor'>
- torch.nn.modules.module __getattr__:769            (2, 3, 1024, 1024)   <class 'torch.Tensor'>
selectors select:415                              :7799.1 Mb             fd_event_list = self._selector.poll(timeout)
selectors select:415                              :7799.1 Mb             fd_event_list = self._selector.poll(timeout)
selectors select:415                              :7799.1 Mb             fd_event_list = self._selector.poll(timeout)
selectors select:415                              :7799.1 Mb             fd_event_list = self._selector.poll(timeout)
selectors select:415                              :7799.1 Mb             fd_event_list = self._selector.poll(timeout)
selectors select:415                              :7799.1 Mb             fd_event_list = self._selector.poll(timeout)
selectors select:415                              :7799.1 Mb             fd_event_list = self._selector.poll(timeout)
multiprocessing.connection wait:914               :8409.1 Mb             for obj in object_list:
torch.autograd backward:132                       :8409.1 Mb         allow_unreachable=True)  # allow_unreachable flag
selectors select:415                              :8409.1 Mb             fd_event_list = self._selector.poll(timeout)
selectors select:415                              :8409.1 Mb             fd_event_list = self._selector.poll(timeout)
selectors select:415                              :8409.1 Mb             fd_event_list = self._selector.poll(timeout)
selectors select:415                              :8409.1 Mb             fd_event_list = self._selector.poll(timeout)
selectors select:415                              :8409.1 Mb             fd_event_list = self._selector.poll(timeout)
selectors select:415                              :8409.1 Mb             fd_event_list = self._selector.poll(timeout)
selectors select:415                              :8409.1 Mb             fd_event_list = self._selector.poll(timeout)
torch.nn.functional grid_sample:3391              :9085.1 Mb     return torch.grid_sampler(input, grid, mode_enum, padding_mode_enum, align_corners)
+ torch.nn.functional grid_sample:3391               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
+ torch.nn.functional grid_sample:3391               ()                   <class 'torch.Tensor'>
+ torch.nn.functional grid_sample:3391               (2, 3, 2720, 2720)   <class 'torch.Tensor'>
+ torch.nn.functional grid_sample:3391               (12, 12)             <class 'torch.Tensor'>
+ torch.nn.functional grid_sample:3391               (1,)                 <class 'torch.Tensor'>
+ torch.nn.functional grid_sample:3391               (2, 1)               <class 'torch.Tensor'>
+ torch.nn.functional grid_sample:3391               (2, 5429, 5429, 2)   <class 'torch.Tensor'>
+ torch.nn.functional grid_sample:3391               (2, 512)             <class 'torch.Tensor'>
+ torch.nn.functional grid_sample:3391               (2, 3, 5429, 5429)   <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 512)             <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 3, 1024, 1024)   <class 'torch.Tensor'>
- torch.autograd backward:132                        (1,)                 <class 'torch.Tensor'>
- torch.autograd backward:132                        (2, 1)               <class 'torch.Tensor'>
- torch.autograd backward:132                        ()                   <class 'torch.Tensor'>
torchvision.transforms.functional_pil _is_pil_image:19:9085.1 Mb         return isinstance(img, Image.Image)
selectors select:415                              :9085.1 Mb             fd_event_list = self._selector.poll(timeout)
selectors select:415                              :9085.1 Mb             fd_event_list = self._selector.poll(timeout)
selectors select:415                              :9085.1 Mb             fd_event_list = self._selector.poll(timeout)
selectors select:415                              :9085.1 Mb             fd_event_list = self._selector.poll(timeout)
selectors select:415                              :9085.1 Mb             fd_event_list = self._selector.poll(timeout)
selectors select:415                              :9085.1 Mb             fd_event_list = self._selector.poll(timeout)
selectors select:415                              :9085.1 Mb             fd_event_list = self._selector.poll(timeout)
multiprocessing.queues get:104                    :9749.1 Mb                     if not self._poll(timeout):
+ multiprocessing.queues get:104                     (1,)                 <class 'torch.Tensor'>
+ multiprocessing.queues get:104                     (2, 3, 1024, 1024)   <class 'torch.Tensor'>
+ multiprocessing.queues get:104                     ()                   <class 'torch.Tensor'>
+ multiprocessing.queues get:104                     (2, 512)             <class 'torch.Tensor'>
+ multiprocessing.queues get:104                     (2, 1)               <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               ()                   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 3, 2720, 2720)   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (12, 12)             <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (1,)                 <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 1)               <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 5429, 5429, 2)   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 512)             <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 3, 5429, 5429)   <class 'torch.Tensor'>
selectors select:415                              :9749.1 Mb             fd_event_list = self._selector.poll(timeout)
+ selectors select:415                               ()                   <class 'torch.Tensor'>
+ selectors select:415                               (1,)                 <class 'torch.Tensor'>
+ selectors select:415                               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
+ selectors select:415                               (2, 512)             <class 'torch.Tensor'>
+ selectors select:415                               (2, 1)               <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               ()                   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 3, 2720, 2720)   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (12, 12)             <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (1,)                 <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 1)               <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 5429, 5429, 2)   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 512)             <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 3, 5429, 5429)   <class 'torch.Tensor'>
torch.autograd backward:132                       :9749.1 Mb         allow_unreachable=True)  # allow_unreachable flag
+ torch.autograd backward:132                        (2, 512)             <class 'torch.Tensor'>
+ torch.autograd backward:132                        (2, 3, 1024, 1024)   <class 'torch.Tensor'>
+ torch.autograd backward:132                        (1,)                 <class 'torch.Tensor'>
+ torch.autograd backward:132                        (2, 1)               <class 'torch.Tensor'>
+ torch.autograd backward:132                        ()                   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               ()                   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 3, 2720, 2720)   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (12, 12)             <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (1,)                 <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 1)               <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 5429, 5429, 2)   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 512)             <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 3, 5429, 5429)   <class 'torch.Tensor'>
selectors select:415                              :9749.1 Mb             fd_event_list = self._selector.poll(timeout)
+ selectors select:415                               ()                   <class 'torch.Tensor'>
+ selectors select:415                               (1,)                 <class 'torch.Tensor'>
+ selectors select:415                               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
+ selectors select:415                               (2, 512)             <class 'torch.Tensor'>
+ selectors select:415                               (2, 1)               <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               ()                   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 3, 2720, 2720)   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (12, 12)             <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (1,)                 <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 1)               <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 5429, 5429, 2)   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 512)             <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 3, 5429, 5429)   <class 'torch.Tensor'>
selectors select:415                              :9749.1 Mb             fd_event_list = self._selector.poll(timeout)
+ selectors select:415                               ()                   <class 'torch.Tensor'>
+ selectors select:415                               (1,)                 <class 'torch.Tensor'>
+ selectors select:415                               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
+ selectors select:415                               (2, 512)             <class 'torch.Tensor'>
+ selectors select:415                               (2, 1)               <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               ()                   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 3, 2720, 2720)   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (12, 12)             <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (1,)                 <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 1)               <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 5429, 5429, 2)   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 512)             <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 3, 5429, 5429)   <class 'torch.Tensor'>
selectors select:415                              :9749.1 Mb             fd_event_list = self._selector.poll(timeout)
+ selectors select:415                               ()                   <class 'torch.Tensor'>
+ selectors select:415                               (1,)                 <class 'torch.Tensor'>
+ selectors select:415                               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
+ selectors select:415                               (2, 512)             <class 'torch.Tensor'>
+ selectors select:415                               (2, 1)               <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               ()                   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 3, 2720, 2720)   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (12, 12)             <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (1,)                 <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 1)               <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 5429, 5429, 2)   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 512)             <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 3, 5429, 5429)   <class 'torch.Tensor'>
selectors select:415                              :9749.1 Mb             fd_event_list = self._selector.poll(timeout)
+ selectors select:415                               ()                   <class 'torch.Tensor'>
+ selectors select:415                               (1,)                 <class 'torch.Tensor'>
+ selectors select:415                               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
+ selectors select:415                               (2, 512)             <class 'torch.Tensor'>
+ selectors select:415                               (2, 1)               <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               ()                   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 3, 2720, 2720)   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (12, 12)             <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (1,)                 <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 1)               <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 5429, 5429, 2)   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 512)             <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 3, 5429, 5429)   <class 'torch.Tensor'>
selectors select:415                              :9749.1 Mb             fd_event_list = self._selector.poll(timeout)
+ selectors select:415                               ()                   <class 'torch.Tensor'>
+ selectors select:415                               (1,)                 <class 'torch.Tensor'>
+ selectors select:415                               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
+ selectors select:415                               (2, 512)             <class 'torch.Tensor'>
+ selectors select:415                               (2, 1)               <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               ()                   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 3, 2720, 2720)   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (12, 12)             <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (1,)                 <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 1)               <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 5429, 5429, 2)   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 512)             <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 3, 5429, 5429)   <class 'torch.Tensor'>
selectors select:415                              :9749.1 Mb             fd_event_list = self._selector.poll(timeout)
+ selectors select:415                               ()                   <class 'torch.Tensor'>
+ selectors select:415                               (1,)                 <class 'torch.Tensor'>
+ selectors select:415                               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
+ selectors select:415                               (2, 512)             <class 'torch.Tensor'>
+ selectors select:415                               (2, 1)               <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               ()                   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 3, 2720, 2720)   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (12, 12)             <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (1,)                 <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 1)               <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 5429, 5429, 2)   <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 512)             <class 'torch.Tensor'>
- torch.nn.functional grid_sample:3391               (2, 3, 5429, 5429)   <class 'torch.Tensor'>
torch.autograd backward:132                       :10545.1Mb         allow_unreachable=True)  # allow_unreachable flag
selectors select:415                              :10545.1Mb             fd_event_list = self._selector.poll(timeout)
+ selectors select:415                               ()                   <class 'torch.Tensor'>
+ selectors select:415                               (1,)                 <class 'torch.Tensor'>
+ selectors select:415                               (2, 3, 1024, 1024)   <class 'torch.Tensor'>
+ selectors select:415                               (2, 512)             <class 'torch.Tensor'>
+ selectors select:415                               (2, 1)               <class 'torch.Tensor'>
